,manufactured,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,desc_mean_price,type_of_vehicle_bus/mini bus,type_of_vehicle_hatchback,type_of_vehicle_luxury sedan,type_of_vehicle_mid-sized sedan,type_of_vehicle_mpv,type_of_vehicle_others,type_of_vehicle_sports car,type_of_vehicle_stationwagon,type_of_vehicle_suv,type_of_vehicle_truck,type_of_vehicle_van,transmission_auto,transmission_manual,make_audi,make_bmw,make_honda,make_hyundai,make_kia,make_lexus,make_mazda,make_mercedes-benz,make_mini,make_mitsubishi,make_nissan,make_porsche,make_subaru,make_suzuki,make_toyota,make_volkswagen,make_volvo,make_others,reg_date_year,reg_date_mon,reg_date_day,lifespan_days,luxury_car,price
9040,2017.0,1345.0,93.8,1591.0,1.0,8690.0,46778.0,738.0,37739.0,46000.0,12674.0,12674.0,80718.6504092932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,9.0,7.0,7331.982261640798,False,64700.0
9042,2011.0,1735.0,225.0,3498.0,3.0,12260.0,41835.646324549234,3164.0,43799.20620587753,94932.0,77915.0,77915.0,186010.1136512297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1.0,3.0,7331.982261640798,False,135000.0
9043,2010.0,1264.0,89.7,1591.0,2.0,7270.0,16095.0,812.0,12753.0,123000.0,11651.0,11651.0,71740.36686244121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8.0,11.0,7331.982261640798,False,31700.0
9044,2018.0,1660.0,135.0,1998.0,1.0,18680.0,32302.0,1210.0,60895.0,52095.0,41483.0,50077.0,168584.6658263636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,11.0,14.0,7331.982261640798,False,176000.0
9045,2019.0,1825.0,265.0,2998.0,1.0,29700.0,43102.0,2384.0,115756.0,26000.0,76563.0,109814.0,300088.23973727424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,5.0,24.0,7331.982261640798,True,313500.0
9047,2006.0,1490.0,133.4932556713679,2664.0,2.0,7090.0,20261.0,1329.176775668073,19317.0,73460.34847437544,18291.0,20121.0,92384.26233973545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,6.0,16.0,7304.0,False,37200.0
9048,2008.0,1625.0,153.0,2500.0,4.0,8170.0,31553.0,2340.0,23099.0,151200.0,37374.0,37374.0,91705.43855426056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12.0,19.0,7331.982261640798,False,65800.0
9049,2018.0,1052.0,73.0,1318.0,1.0,8700.0,25000.0,578.0,21854.0,73460.34847437544,15769.0,5769.0,94519.08132917539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,8.0,28.0,7331.982261640798,False,70300.0
9050,2010.0,1285.0,118.0,1390.0,4.0,9380.0,16438.0,744.0,12898.0,120000.0,23881.0,23881.0,40622.27272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010.0,7.0,28.0,7331.982261640798,False,40500.0
9051,2020.0,970.0,72.0,996.0,1.0,9210.0,40714.0,392.0,41910.0,88.0,19000.0,5000.0,169199.61038961037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,1.0,7.0,7331.982261640798,False,97700.0
9052,2016.0,1461.0,228.0,1996.0,3.0,18590.0,38801.0,1208.0,55560.0,43500.0,34061.0,39686.0,117980.93244923333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,4.0,20.0,7331.982261640798,False,157900.0
9053,2014.0,1405.0,100.0,1598.0,2.0,13250.0,67304.0,742.0,34423.0,111000.0,31709.0,26393.0,104233.47147558597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,6.0,12.0,7331.982261640798,False,54800.0
9054,2008.0,1310.0,97.0,1794.0,3.0,8390.0,16689.0,1264.0,6685.0,73460.34847437544,18803.0,18803.0,91672.1687636245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008.0,9.0,15.0,7331.982261640798,False,18500.0
9055,2016.0,1739.0,423.0,5935.0,1.0,69030.0,48001.0,6976.0,328845.0,13500.0,237757.0,399963.0,541219.1304347826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,9.0,25.0,7331.982261640798,True,682000.0
9057,2016.0,1566.0,110.0,1995.0,1.0,11550.0,38610.0,1208.0,30296.0,82000.0,16215.0,16215.0,113204.20086292454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016.0,8.0,10.0,7331.982261640798,False,71300.0
9059,2010.0,1437.0,166.0,2521.0,5.0,8400.0,32914.0,2006.0,29695.0,50000.0,23885.0,23885.0,100243.58237374367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,2.0,28.0,7331.982261640798,False,83400.0
9060,2021.0,1580.0,283.0,2981.0,1.0,47510.0,63002.0,2364.0,228001.0,88.0,140352.0,224634.0,431566.5862945955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,7.0,28.0,7331.982261640798,True,642300.0
9061,2018.0,1375.0,120.0,1332.0,2.0,13440.0,31001.0,586.0,50114.0,21468.0,32046.0,36865.0,179467.78998779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,12.0,13.0,7331.982261640798,False,127400.0
9062,2017.0,1440.0,90.0,1797.0,1.0,11240.0,48011.0,974.0,33521.0,53240.0,26811.0,5000.0,116828.70602958571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,12.0,28.0,7331.982261640798,False,81200.0
9063,2017.0,1449.0,84.0,1600.0,1.0,9990.0,47112.0,744.0,39187.0,50000.0,13114.0,13114.0,75756.49598390974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017.0,11.0,17.0,7331.982261640798,False,75700.0
9064,2019.0,1410.0,100.0,1332.0,1.0,16810.0,37900.0,586.0,70695.0,17000.0,41279.0,49791.0,132045.54914419088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,6.0,12.0,7331.982261640798,False,190100.0
9065,2011.0,1422.0,93.0,1597.0,4.0,7480.0,21142.0,816.0,19798.0,140000.0,14132.0,14132.0,52244.76369891297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,5.0,11.0,7331.982261640798,False,38500.0
9066,2020.0,1545.0,110.0,1395.0,1.0,15340.0,49300.0,624.0,69228.0,7000.0,27755.0,30857.0,166476.65132962278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,12.0,29.0,7331.982261640798,False,174700.0
9067,2019.0,1030.0,73.0,1317.0,1.0,8080.0,29159.0,578.0,26987.0,21000.0,15636.0,5636.0,74241.53366190303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,6.0,14.0,7331.982261640798,False,72500.0
9069,2015.0,1285.0,85.0,1197.0,1.0,11100.0,66590.0,508.0,31264.0,90074.0,19084.0,9084.0,74024.65822726705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,6.0,16.0,7331.982261640798,False,51500.0
9070,2016.0,1580.0,111.0,1986.0,1.0,13990.0,56410.0,1196.0,49434.0,49000.0,28606.0,27049.0,165222.23887964216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,10.0,25.0,7331.982261640798,False,94400.0
9071,2014.0,1425.0,115.0,1595.0,3.0,18170.0,72990.0,740.0,41416.0,70130.0,32856.0,27999.0,139068.34506347933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,10.0,30.0,7331.982261640798,False,79000.0
9072,2017.0,1360.0,105.0,1798.0,1.0,10770.0,50621.0,976.0,42940.0,61216.0,19955.0,19955.0,83239.12328635172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,3.0,24.0,7331.982261640798,False,76400.0
9074,2010.0,1700.0,225.0,2979.0,1.0,10670.0,47316.0,2598.0,45579.0,73460.34847437544,63677.0,63677.0,118693.41368381023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4.0,12.0,7331.982261640798,False,113100.0
9077,2021.0,1220.0,133.4932556713679,1597.0,1.0,5590.0,22480.0,1329.176775668073,22455.0,73460.34847437544,21343.0,1068.0,99817.82136701974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,8.0,20.0,7304.0,False,61500.0
9078,2015.0,1480.0,85.0,1496.0,1.0,12820.0,54301.0,1082.0,40582.0,87527.0,30206.0,24289.0,120111.89105678801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,12.0,28.0,7331.982261640798,False,74600.0
9079,2008.0,1315.0,147.0,1984.0,4.0,10100.0,32121.0,1552.0,23145.0,139000.0,54950.0,54950.0,190521.71548939607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,11.0,20.0,7331.982261640798,False,80100.0
9080,2008.0,1220.0,92.0,1595.0,1.0,7550.0,38655.0,536.0,25586.0,50000.0,19243.0,17024.0,80558.06597402098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4.0,7.0,7331.982261640798,False,55000.0
9081,2021.0,1800.0,133.4932556713679,2982.0,1.0,9110.0,37002.0,1329.176775668073,36678.0,73460.34847437544,32694.0,1635.0,86749.4419415041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,7.0,23.0,7304.0,False,99300.0
9082,2016.0,1435.0,90.0,1595.0,2.0,14240.0,50991.0,740.0,48535.0,72000.0,28886.0,27441.0,134154.01233110717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,2.0,17.0,7331.982261640798,False,101000.0
9084,2013.0,1430.0,115.0,1595.0,2.0,21480.0,75556.0,740.0,30458.0,59000.0,31102.0,25543.0,126311.99800657206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,8.0,27.0,7331.982261640798,False,61400.0
9085,2019.0,1520.0,133.4932556713679,1499.0,1.0,7280.0,24402.0,1329.176775668073,20778.0,20000.0,22391.0,1120.0,81430.25396825398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,2.0,28.0,7304.0,False,68200.0
9087,2007.0,1000.0,66.0,1242.0,4.0,13290.0,19096.0,748.0,6550.0,129895.0,9968.0,3988.0,48054.046635134015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2008.0,5.0,14.0,7331.982261640798,False,25100.0
9088,2017.0,1140.0,73.0,1496.0,1.0,9730.0,41761.0,682.0,29196.0,44000.0,23508.0,5000.0,96764.18549159743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,10.0,17.0,7331.982261640798,False,68000.0
9089,2017.0,1325.0,85.0,1197.0,1.0,10340.0,46778.0,508.0,39369.0,49000.0,19881.0,14881.0,84182.75266015469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,9.0,12.0,7331.982261640798,False,76800.0
9090,2017.0,1260.0,133.4932556713679,1461.0,1.0,7950.0,40212.0,1329.176775668073,43799.20620587753,80000.0,20119.0,1006.0,83505.17948117174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,8.0,30.0,7304.0,False,52600.0
9091,2016.0,1845.0,132.0,1984.0,1.0,15500.0,56000.0,1194.0,57296.0,82000.0,36923.0,43693.0,124840.57762645821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,6.0,9.0,7331.982261640798,False,105400.0
9092,2017.0,1425.0,100.0,1499.0,2.0,13800.0,57501.0,684.0,62263.0,38000.0,33947.0,34526.0,137615.98061010844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,12.0,28.0,7331.982261640798,False,115300.0
9093,2016.0,1620.0,180.0,1998.0,1.0,15450.0,57002.0,1210.0,61995.0,67000.0,37509.0,44513.0,114697.01566660765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,9.0,20.0,7331.982261640798,False,109800.0
9095,2017.0,1385.0,85.0,1197.0,1.0,9860.0,36810.0,508.0,45506.0,92000.0,25647.0,27906.0,114353.39681653513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,5.0,17.0,7331.982261640798,False,87800.0
9096,2016.0,1310.0,92.0,1395.0,1.0,10960.0,53000.0,624.0,38076.0,140000.0,25098.0,17138.0,118696.67521554076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,7.0,27.0,7331.982261640798,False,68800.0
9098,2016.0,1221.0,88.0,1497.0,1.0,10200.0,45000.0,684.0,36255.0,83000.0,21083.0,21517.0,84194.7158295527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5.0,11.0,7331.982261640798,False,64700.0
9101,2019.0,1540.0,81.0,1461.0,1.0,10870.0,33199.0,1048.0,39189.0,29509.0,25440.0,17616.0,110102.05640826565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,6.0,28.0,7331.982261640798,False,103300.0
9102,2015.0,1680.0,155.0,1991.0,2.0,17140.0,38610.0,1202.0,64731.0,81480.0,52959.0,67327.0,110593.77610599594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,3.0,17.0,7331.982261640798,False,123000.0
9103,2008.0,1350.0,103.0,1799.0,6.0,8170.0,20441.0,1369.0,6407.0,73460.34847437544,18632.0,18632.0,75844.22892379234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4.0,11.0,7331.982261640798,False,14100.0
9104,2015.0,1480.0,85.0,1496.0,1.0,13030.0,56989.0,1082.0,41808.0,70000.0,30234.0,24328.0,104944.92639982335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,12.0,30.0,7331.982261640798,False,75700.0
9105,2010.0,1845.0,125.0,2362.0,3.0,7520.0,32914.0,1802.0,29695.0,110000.0,35783.0,35783.0,114017.22222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2010.0,9.0,17.0,7331.982261640798,False,74600.0
9106,2015.0,1430.0,90.0,1595.0,2.0,14980.0,46009.0,740.0,40005.0,67000.0,27932.0,26105.0,144997.46820162918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,5.0,16.0,7331.982261640798,False,92200.0
9108,2016.0,1615.0,135.0,2494.0,1.0,15550.0,54000.0,1792.0,62378.0,73460.34847437544,36195.0,42673.0,132750.18564960206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,4.0,10.0,7331.982261640798,False,119700.0
9109,2017.0,1355.0,105.0,1798.0,1.0,10640.0,53001.0,976.0,45750.0,39142.0,19955.0,19955.0,87980.53543038842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,6.0,16.0,7331.982261640798,False,79000.0
9110,2016.0,1626.0,106.0,1997.0,1.0,11030.0,55501.0,1210.0,46884.0,89889.0,23227.0,24518.0,92300.73297468698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,10.0,13.0,7331.982261640798,False,75800.0
9111,2018.0,1102.0,85.0,1496.0,1.0,8590.0,38001.0,682.0,29549.0,42000.0,14641.0,5000.0,94723.7547783356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,6.0,8.0,7331.982261640798,False,66900.0
9112,2019.0,1345.0,93.8,1591.0,2.0,8750.0,31210.0,738.0,36674.0,73460.34847437544,13100.0,13100.0,116450.7976760082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,4.0,1.0,7331.982261640798,False,90000.0
9113,2018.0,1620.0,152.0,2487.0,1.0,16100.0,35310.0,1784.0,62129.0,41273.0,39999.0,47999.0,182141.73112868442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,3.0,22.0,7331.982261640798,False,160600.0
9117,2016.0,1605.0,135.0,1991.0,1.0,17450.0,53001.0,1202.0,84571.0,100000.0,57065.0,74717.0,121654.15937451788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,1.0,12.0,7331.982261640798,False,144400.0
9118,2015.0,1190.0,96.0,1496.0,1.0,10360.0,56989.0,682.0,31126.0,90190.0,18800.0,8800.0,107266.10895324484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,1.0,11.0,7331.982261640798,False,54800.0
